id,study,author,journal,year,species,taxonomic,transmission_type,offspring_generation,acclimating,parental_developmental_stages,offspring_developmental_stages,test.env.detail,test.env,alter.env.detail,alter.env,is.natural,environmental_context,merged environment,trait.detail,trait,neg.fitness,n1,n2,avg1,avg2,sd1,sd2,rep,RRdeta,var.RRdeta),Geary.test.1,Geary.test.2,acclimating,reciprocal,days to maturation
342,44,Rosinczuk &Calkosinski,Environmental Toxicology and Chemistry,2015,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,dioxin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,birth weight of F1,2morphological,0,5,5,5.956,6.515,0.495,0.169,100,-0.089084666,0.001516978,25.62389779,82.09626866,F1,0,NA
343,44,Rosinczuk &Calkosinski,Environmental Toxicology and Chemistry,2015,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,dioxin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,body weight of 1-month F1,2morphological,0,5,5,72.709,62.296,8.445,16.489,100,0.148911019,0.016811817,18.3351396,8.045657609,F1,0,NA
344,44,Rosinczuk &Calkosinski,Environmental Toxicology and Chemistry,2015,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,dioxin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,Body weight of 1-month F1,2morphological,0,5,5,72.709,75.875,8.445,6.443,100,-0.041994114,0.004144893,18.3351396,25.0787725,F1,0,NA
345,44,Rosinczuk &Calkosinski,Environmental Toxicology and Chemistry,2015,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,3adult,control,control,dioxin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F2 number per female (first brood),5reproductive,0,5,5,10.2,6.2,2.28,3.83,15,0.464674458,0.089276479,9.527106671,3.447375721,F1,0,NA
346,44,Rosinczuk &Calkosinski,Environmental Toxicology and Chemistry,2015,Rattus norregicus,vertebrates,1maternal,F2,Continuously,3adult,3adult,control,control,dioxin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F3 number per female (second brood),5reproductive,0,5,4,10.2,3.75,2.28,2.5,15,0.950072865,0.127326961,9.527106671,2.823529412,Continuously,0,NA
347,45,Bona et.al,Ecotoxicology and Environmental Safety,2015,Daphnia_magna,invertebrates,3biparental,F1,F1,2juvenile,2juvenile,control,control,trimethoprim,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,average daily growth of F1 (um),2morphological,0,10,10,149,97,17.4,25.2,56,0.426542547,0.008136711,26.41880411,11.87537488,F1,0,14
348,45,Bona et.al,Ecotoxicology and Environmental Safety,2015,Daphnia_magna,invertebrates,3biparental,F1,F1,2juvenile,2juvenile,control,control,ciprofloxacin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,average daily growth of F1 (um),2morphological,0,10,10,152,156,6.3,6.6,56,-0.025979089,0.000350813,74.43533943,72.92170214,F1,0,14
349,45,Bona et.al,Ecotoxicology and Environmental Safety,2015,Daphnia_magna,invertebrates,3biparental,F1,F1,2juvenile,1embryonic,control,control,enrofloxacin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F1 survival,4survival,0,10,10,97,15,41.11,16.76,55,1.813220022,0.150759494,7.279480585,2.761171483,F1,0,14
350,45,Bona et.al,Ecotoxicology and Environmental Safety,2015,Daphnia_magna,invertebrates,3biparental,F1,F1,2juvenile,2juvenile,control,control,trimethoprim,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F1 survival,4survival,0,10,10,151,129,31.623,41.11,55,0.154582433,0.014602855,14.73160325,9.680958717,F1,0,14
351,45,Bona et.al,Ecotoxicology and Environmental Safety,2015,Daphnia_magna,invertebrates,3biparental,F1,F1,2juvenile,2juvenile,control,control,ciprofloxacin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F1 survival,4survival,0,10,10,113,112,41.11,44.272,55,0.007694123,0.02907017,8.480219651,7.80485817,F1,0,14
352,45,Bona et.al,Ecotoxicology and Environmental Safety,2015,Daphnia_magna,invertebrates,3biparental,F1,F1,2juvenile,3adult,control,control,enrofloxacin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F2 number per F1,5reproductive,0,10,10,97,15,39,15.9,40,1.818563464,0.134968418,7.67331915,2.910517865,F1,0,14
353,45,Bona et.al,Ecotoxicology and Environmental Safety,2015,Daphnia_magna,invertebrates,3biparental,F1,F1,2juvenile,3adult,control,control,trimethoprim,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F2 number per F1,5reproductive,0,10,10,151,135,30,10.8,40,0.113658656,0.00459519,15.52858298,38.56436171,F1,0,14
354,45,Bona et.al,Ecotoxicology and Environmental Safety,2015,Daphnia_magna,invertebrates,3biparental,F1,F1,2juvenile,3adult,control,control,ciprofloxacin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F2 number per F1,5reproductive,0,10,10,113,112,39,42,40,0.007813528,0.026143982,8.939021278,8.227063831,F1,0,14
355,46,Wang et.al,Environmental Science and Technology,2015,Danio_rerio,vertebrates,3biparental,F1,F1,3adult,2juvenile,control,control,"1,3-Dichloro-2-propyl Phosphate",artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F1 survival,4survival,0,3,3,91.5,89,1.5,2,35,0.027663229,0.000257929,97.52778393,71.14731779,F1,0,120
356,46,Wang et.al,Environmental Science and Technology,2015,Danio_rerio,vertebrates,3biparental,F1,F1,3adult,2juvenile,control,control,"1,3-Dichloro-2-propyl Phosphate",artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F1 weight (mg),2morphological,0,3,3,0.36,0.31,0.017,0.017,100,0.149402176,0.001746519,33.85728275,29.15488237,F1,0,120
357,46,Wang et.al,Environmental Science and Technology,2015,Danio_rerio,vertebrates,3biparental,F1,F1,3adult,1embryonic,control,control,"1,3-Dichloro-2-propyl Phosphate",artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,hatching rate of fertilized eggs,4survival,0,3,3,84,69.3,3.2,1.5,35,0.192535683,0.000640047,41.96892341,73.86530521,F1,0,120
358,46,Wang et.al,Environmental Science and Technology,2015,Danio_rerio,vertebrates,3biparental,F1,F1,3adult,2juvenile,control,control,"1,3-Dichloro-2-propyl Phosphate",artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,malformation rate,2morphological,1,3,3,1.67,3.17,0.56,0.95,100,0.637135471,0.068569422,4.767898102,5.334996981,F1,0,120
359,47,Cazan&Klerks,Ecotoxicology,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,3adult,3adult,control,control,Copper,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,female F1 body length,2morphological,0,4,4,23.13,19.23,4.85,5.196,100,0.181028665,0.029471261,8.977077016,6.966444777,F1,0,90
360,47,Cazan&Klerks,Ecotoxicology,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,3adult,3adult,control,control,cadmium,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,female F1 body length,2morphological,0,4,4,23.13,22.4,4.85,5.196,100,0.030839532,0.024594631,8.977077016,8.114839469,F1,0,90
361,47,Cazan&Klerks,Ecotoxicology,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,3adult,3adult,control,control,Copper,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,male F1 body length,2morphological,0,4,4,37.73,34.26,7.344,6.963,100,0.096049624,0.019896577,9.670639498,9.261727957,F1,0,90
362,47,Cazan&Klerks,Ecotoxicology,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,3adult,3adult,control,control,cadmium,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,male F1 body length,2morphological,0,4,4,37.73,37.16,7.344,9.596,100,0.011622869,0.026326891,9.670639498,7.289311723,F1,0,90
363,48,Gao et.al,Plant and Soil,2015,Agriophyllum_squarrosum,annual_plants,1maternal,F1,F1,2juvenile,1embryonic,control,control,rainfall treatments,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,percent germination,3life_history,0,4,4,90.952,82.143,1.904,17.142,26,0.096481373,0.011056175,89.91794365,9.020074533,F1,0,NA
364,48,Gao et.al,Plant and Soil,2015,Agriophyllum_squarrosum,annual_plants,1maternal,F1,F1,2juvenile,1embryonic,control,control,rainfall treatments,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,percent germination,3life_history,0,4,4,40.512,90.495,5.468,2.278,26,-0.80149839,0.004723184,13.94621111,74.77766875,F1,0,NA
365,49,Cazan&Klerks,Environmental Toxicology and Chemistry,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,3adult,3adult,Cadmium,natural factor,control,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,time to death,3life_history,0,18,22,0.147,0.201,0.017,0.023,3,-0.312798405,0.001338626,36.18381066,40.52959158,F1,0,90
366,49,Cazan&Klerks,Environmental Toxicology and Chemistry,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,3adult,3adult,copper,natural factor,control,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,time to death,3life_history,0,20,21,0.063,0.145,0.013,0.046,3,-0.834930756,0.006935231,21.40509517,14.27513349,F1,0,90
367,50,Parolini et al.,Functional Ecology,2015,Larus_michahellis,vertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,vitamin e,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,chick body mass,2morphological,0,3,3,57.909,61,2.125,2.047,6,-0.051964308,0.00082439,43.5698086,47.64425204,F1,0,NA
368,50,Parolini et al.,Functional Ecology,2015,Larus_michahellis,vertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,vitamin e,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,chick tarsus length,2morphological,0,3,3,24.604,25.386,0.654715205,0.684160069,6,-0.031291846,0.000478196,60.08302811,59.32463486,F1,0,NA
369,51,Rukke et al.,Plos One,2015,Cimex_lectularius,invertebrates,2paternal,F1,F1,3adult,1embryonic,control,control,heat treated,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,proportion of eggs hatching,4survival,0,10,10,93.9,50.5,5.1,11.54,55,0.617793594,0.005530573,56.80303631,13.5008684,F1,0,NA
370,51,Rukke et al.,Plos One,2015,Cimex_lectularius,invertebrates,2paternal,F1,F1,3adult,1embryonic,control,control,heat treated,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,proportion of eggs hatching,4survival,0,10,10,93.9,64.9,5.1,6.43,55,0.36903946,0.001277112,56.80303631,31.13937263,F1,0,NA
371,51,Rukke et al.,Plos One,2015,Cimex_lectularius,invertebrates,2paternal,F1,F1,3adult,2juvenile,control,control,heat treated,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,proportion of possible moults,2morphological,0,10,10,0.615,0.087,0.076,0.076,56,1.918322081,0.080751274,24.96534995,3.531683651,F1,0,NA
372,52,Parker et al.,Plos One,2015,Saccostrea_glomerata,invertebrates,2paternal,F2,Continuously,3adult,2juvenile,control,control,ocean acidification,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,extracellular pH,1physiological,0,3,3,7.422,6.997,0.721,0.468,31,0.059794272,0.004642925,16.4582709,23.90366765,Continuously,1,NA
373,52,Parker et al.,Plos One,2015,Saccostrea_glomerata,invertebrates,2paternal,F2,Continuously,3adult,2juvenile,control,control,ocean acidification,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,percentage eyed larvae,2morphological,0,3,3,69.4,88.8,1.680089283,1.680089283,56,-0.246461766,0.000314702,66.04282317,84.50436163,Continuously,1,NA
374,52,Parker et al.,Plos One,2015,Saccostrea_glomerata,invertebrates,2paternal,F2,Continuously,3adult,2juvenile,control,control,ocean acidification,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,percentage survival of larvae,4survival,0,3,3,64.2,58.8,5.508,1.992,55,0.088896854,0.002839205,18.63543855,47.1939701,Continuously,1,NA
375,52,Parker et al.,Plos One,2015,Saccostrea_glomerata,invertebrates,2paternal,F2,Continuously,3adult,2juvenile,control,control,ocean acidification,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,shell length,2morphological,0,3,3,251.389,266.667,12.5,24.999,56,-0.060051797,0.003758226,32.15398305,17.05474223,Continuously,1,NA
376,52,Parker et al.,Plos One,2015,Saccostrea_glomerata,invertebrates,2paternal,F2,Continuously,3adult,2juvenile,control,control,ocean acidification,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,standard metabolic rate,1physiological,0,3,3,0.506,0.736,0.0329,0.192,31,-0.38533101,0.024351782,24.58969489,6.128795165,Continuously,1,NA
377,52,Parker et al.,Plos One,2015,Saccostrea_glomerata,invertebrates,2paternal,F2,Continuously,3adult,2juvenile,ocean acidification,artificial factor,control,control,Human-mediated changes,1more_stressful,More stressful environment,extracellular pH,1physiological,0,3,3,7.111,7.419,0.5,0.658,24,-0.042888417,0.004274839,22.738363,18.02677336,Continuously,1,NA
378,52,Parker et al.,Plos One,2015,Saccostrea_glomerata,invertebrates,2paternal,F2,Continuously,3adult,2juvenile,ocean acidification,artificial factor,control,control,Human-mediated changes,1more_stressful,More stressful environment,percentage eyed larvae,2morphological,0,3,3,49.1,72.4,1.68,2.581,32,-0.388363954,0.000814029,46.72730475,44.84861984,Continuously,1,NA
379,52,Parker et al.,Plos One,2015,Saccostrea_glomerata,invertebrates,2paternal,F2,Continuously,3adult,2juvenile,ocean acidification,artificial factor,control,control,Human-mediated changes,1more_stressful,More stressful environment,percentage survival of larvae,4survival,0,3,3,57.5,54.2,4.244,5.629,18,0.058214312,0.005419382,21.66162287,15.39453442,Continuously,1,NA
380,52,Parker et al.,Plos One,2015,Saccostrea_glomerata,invertebrates,2paternal,F2,Continuously,3adult,2juvenile,ocean acidification,artificial factor,control,control,Human-mediated changes,1more_stressful,More stressful environment,shell length,2morphological,0,3,3,229.167,255.556,16.668,20.831,32,-0.109216267,0.00398213,21.98199521,19.61437545,Continuously,1,NA
381,52,Parker et al.,Plos One,2015,Saccostrea_glomerata,invertebrates,2paternal,F2,Continuously,3adult,2juvenile,ocean acidification,artificial factor,control,control,Human-mediated changes,1more_stressful,More stressful environment,standard metabolic rate,1physiological,0,3,3,0.725,0.544,0.068,0.092,24,0.283921803,0.012515719,17.04620139,9.453869291,Continuously,1,NA
382,53,Giardini et.al,The Journal of Experimental Biology,2015,Daphnia_magna,invertebrates,1maternal,F2,Continuously,1embryonic,1embryonic,low calcium,natural factor,control,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,calcium per embryo,1physiological,0,5,5,2.462,3.452,3.452,0.796,24,-0.146705129,0.481171354,1.518843282,9.23535135,Continuously,1,14
383,53,Giardini et.al,The Journal of Experimental Biology,2015,Daphnia_magna,invertebrates,1maternal,F1,F1,1embryonic,1embryonic,control,control,low calcium,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,calcium per embryo,1physiological,1,5,5,2.462,2.022,2.022,0.216,31,-0.263196411,0.146285421,2.5930005,19.93531504,F1,1,14
384,54,Sikkink et al.,Genomics,2014,Caenorhabditis_remanei,invertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,heat stress,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,survival rate,4survival,0,2,2,31.5,47.7,3.505,3.753,55,-0.413396214,0.009309652,11.29756911,15.97725954,F1,1,3
385,54,Sikkink et al.,Genomics,2014,Caenorhabditis_remanei,invertebrates,1maternal,F1,F1,3adult,2juvenile,heat stress,natural factor,control,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,survival rate,4survival,0,4,4,82.3,83.5,25.88,26.258,18,-0.014476135,0.050054712,5.985998727,5.985850811,F1,1,3
386,55,Shama et al.,Journal of Evolutionary Biology,2014,Gasterosteus_aculeatus,vertebrates,2paternal,F2,Continuously,3adult,1embryonic,ocean warming,natural factor,control,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,Hatching success,4survival,0,10,10,22.2,28.1,24.98199352,25.93067681,15,-0.214938574,0.22343313,2.741586909,3.343248067,Continuously,1,300
387,55,Shama et al.,Journal of Evolutionary Biology,2014,Gasterosteus_aculeatus,vertebrates,3biparental,F2,Continuously,3adult,1embryonic,ocean warming,natural factor,control,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,Hatching success,4survival,0,10,10,22.2,34.2,24.98199352,20.55480479,15,-0.386877773,0.171426031,2.741586909,5.133208255,Continuously,1,300
388,55,Shama et al.,Journal of Evolutionary Biology,2014,Gasterosteus_aculeatus,vertebrates,1maternal,F2,Continuously,3adult,1embryonic,ocean warming,natural factor,control,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,Hatching success,4survival,0,10,10,22.2,44.9,24.98199352,34.78505426,15,-0.671038583,0.196472114,2.741586909,3.982261641,Continuously,1,300
