"","id","study","author","journal","year","species","taxonomic","transmission_type","offspring_generation","acclimating","parental_developmental_stages","offspring_developmental_stages","test.env.detail","test.env","alter.env.detail","alter.env","is.natural","environmental_context","merged.environment","trait.detail","trait","neg.fitness","n1","n2","avg1","avg2","sd1","sd2","rep","RRdeta","var.RRdeta.","Geary.test.1","Geary.test.2","acclimating.1","reciprocal","days.to.maturation","duplicated.row","species.2","avg1_sd1_n1","num.shared.control.1","n1.adjusted","avg2_sd2_n2","num.shared.control.2","n2.adjusted","yi","vi","yi.adj","vi.adj"
"224",239,35,"Yu et.al","Environmental Pollution",2016,"Danio_rerio","vertebrates","3biparental","F1","F1","2juvenile","2juvenile","control","control","1,3-dichloro-4-propyl","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","offspring body length","2morphological",0,3,3,2.886,2.835,0.065,0.089,100,0.017749811,0.000497669,70.98743617,50.92858122,"F1",0,280,FALSE,"Danio rerio","2.886_0.065_3",1,3,"2.835_0.089_3",1,3,0.0177498106482464,0.000497669317076926,0.0177498106482464,0.000497669317076926
"225",240,35,"Yu et.al","Environmental Pollution",2016,"Danio_rerio","vertebrates","3biparental","F1","F1","2juvenile","2juvenile","control","control","1,3-dichloro-5-propyl","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","offspring body length(mm)","2morphological",0,3,3,2.886,2.816,0.065,0.07,100,0.02453558,0.000375096,70.98743617,64.31808889,"F1",0,280,FALSE,"Danio rerio","2.886_0.065_3",1,3,"2.816_0.07_3",1,3,0.0245355797419821,0.000375096149393978,0.0245355797419821,0.000375096149393978
"226",241,35,"Yu et.al","Environmental Pollution",2016,"Danio_rerio","vertebrates","3biparental","F1","F1","2juvenile","2juvenile","control","control","1,3-dichloro-7-propyl","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","offspring heart rate","1physiological",0,3,3,161.7,155.1,4.473,4.898,38,0.041634018,0.00058758,57.79757841,50.62808938,"F1",0,280,FALSE,"Danio rerio","161.7_4.473_3",1,3,"155.1_4.898_3",1,3,0.0416340184245067,0.000587580351618238,0.0416340184245067,0.000587580351618238
"227",242,35,"Yu et.al","Environmental Pollution",2016,"Danio_rerio","vertebrates","3biparental","F1","F1","2juvenile","2juvenile","control","control","1,3-dichloro-3-propyl","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","offspring survival in 120 h","4survival",0,3,3,93.403,79.262,6.455,10.254,35,0.162171291,0.007187582,23.13465887,12.35862728,"F1",0,280,FALSE,"Danio rerio","93.403_6.455_3",1,3,"79.262_10.254_3",1,3,0.162171290895978,0.00718758198236915,0.162171290895978,0.00718758198236915
"228",243,35,"Yu et.al","Environmental Pollution",2016,"Danio_rerio","vertebrates","3biparental","F1","F1","2juvenile","2juvenile","control","control","1,3-dichloro-2-propyl","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","offspring survival in 72h","4survival",0,3,3,95.048,81.892,4.195,8.265,35,0.147607717,0.004050618,36.22509548,15.84153061,"F1",0,280,FALSE,"Danio rerio","95.048_4.195_3",1,3,"81.892_8.265_3",1,3,0.147607716514715,0.00405061803801737,0.147607716514715,0.00405061803801737
"229",244,36,"Goncalves et.al","Ecotoxicology",2017,"Enchytraeus_crypticus","invertebrates","3biparental","F1","F1","3adult","3adult","control","control","high density","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","offspring reproductive output (no juveniles/adult)","5reproductive",0,5,5,103.5,94.238,31.08,15.158,40,0.100178305,0.023385234,7.091776542,13.23975233,"F1",1,8,FALSE,"Enchytraeus crypticus","103.5_31.08_5",1,5,"94.238_15.158_5",1,5,0.100178305125482,0.0233852337555105,0.100178305125482,0.0233852337555105
"230",245,36,"Goncalves et.al","Ecotoxicology",2017,"Enchytraeus_crypticus","invertebrates","3biparental","F1","F1","3adult","3adult","control","control","high density","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","adults length","2morphological",0,5,5,0.575,0.559,0.0559,0.0559,56,0.02816569,0.003894031,21.90542784,21.2958855,"F1",1,8,FALSE,"Enchytraeus crypticus","0.575_0.0559_5",1,5,"0.559_0.0559_5",1,5,0.0281656897594533,0.00389403074603739,0.0281656897594533,0.00389403074603739
"231",246,36,"Goncalves et.al","Ecotoxicology",2017,"Enchytraeus_crypticus","invertebrates","3biparental","F1","F1","3adult","3adult","high density","natural factor","control","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","adults length","2morphological",0,5,5,1.038,1.059,0.0849,0.0491,32,-0.019575257,0.001768904,26.03666566,45.93145162,"F1",1,8,FALSE,"Enchytraeus crypticus","1.038_0.0849_5",1,5,"1.059_0.0491_5",1,5,-0.0195752568999526,0.00176890402357005,-0.0195752568999526,0.00176890402357005
"232",247,36,"Goncalves et.al","Ecotoxicology",2017,"Enchytraeus_crypticus","invertebrates","3biparental","F1","F1","3adult","3adult","high density","natural factor","control","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","offspring reproductive output (no juveniles/adult)","5reproductive",0,5,5,37.267,37.267,6.111,6.111,23,0,0.010784547,12.98697046,12.98697046,"F1",1,8,FALSE,"Enchytraeus crypticus","37.267_6.111_5",1,5,"37.267_6.111_5",1,5,0,0.0107845468651851,0,0.0107845468651851
"233",248,37,"Akbar et.al","Plos One",2017,"Daphnia_pulex","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","body length","2morphological",0,10,10,1.262,0.828,0.254,0.336,56,0.415231761,0.020661791,15.32857464,7.602688451,"F1",1,14,FALSE,"Daphnia pulex","1.262_0.254_10",2,5,"0.828_0.336_10",1,10,0.415231761285028,0.0206617906015405,0.417257198231389,0.0247372788632044
"234",249,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","body length","2morphological",0,10,10,1.754,1.475,0.312,0.238,56,0.173521167,0.005776067,17.34407447,19.12014572,"F1",1,14,FALSE,"Daphnia carinata","1.754_0.312_10",2,5,"1.475_0.238_10",1,10,0.17352116662047,0.0057760673539448,0.175103215925593,0.00895518324421398
"235",250,37,"Akbar et.al","Plos One",2017,"Daphnia_pulex","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","body length","2morphological",0,10,10,1.262,1.287,0.254,0.23,56,-0.019187594,0.007257911,15.32857464,17.26342035,"F1",0,14,FALSE,"Daphnia pulex","1.262_0.254_10",2,5,"1.287_0.23_10",1,10,-0.0191875939473385,0.00725791144442235,-0.0171621570009776,0.0113333997060862
"236",251,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","body length","2morphological",0,10,10,1.754,1.984,0.312,0.279,56,-0.122622835,0.005148599,17.34407447,21.93883688,"F1",0,14,FALSE,"Daphnia carinata","1.754_0.312_10",2,5,"1.984_0.279_10",1,10,-0.122622835138817,0.00514859876312567,-0.121040785833694,0.00832771465339485
"237",252,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","neonates at first clutch","5reproductive",0,10,10,11.962,6.308,0.769,0.654,40,0.639585475,0.001488854,47.99031415,29.75706344,"F1",1,14,FALSE,"Daphnia carinata","11.962_0.769_10",2,5,"6.308_0.654_10",1,10,0.639585474822201,0.00148885383703798,0.639792115152706,0.00190239069940601
"238",253,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","neonates at first clutch","5reproductive",0,10,10,11.962,8.923,0.769,0.577,40,0.293100312,0.000831601,47.99031415,47.71019751,"F1",0,14,FALSE,"Daphnia carinata","11.962_0.769_10",2,5,"8.923_0.577_10",1,10,0.293100312123223,0.000831601308531029,0.293306952453728,0.00124513817089906
"239",254,37,"Akbar et.al","Plos One",2017,"Daphnia_pulex","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","neonates at first clutch","5reproductive",0,10,10,6.074,6.445,0.481,0.52,40,-0.059299202,0.001278484,38.95882462,38.23804788,"F1",1,14,FALSE,"Daphnia pulex","6.074_0.481_10",2,5,"6.445_0.52_10",1,10,-0.0592992019429056,0.00127848376919088,-0.0589856492161308,0.00190617911461525
"240",255,37,"Akbar et.al","Plos One",2017,"Daphnia_pulex","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","neonates at first clutch","5reproductive",0,10,10,6.074,7.519,0.481,0.742,40,-0.213589151,0.001601616,38.95882462,31.26311975,"F1",0,14,FALSE,"Daphnia pulex","6.074_0.481_10",2,5,"7.519_0.742_10",1,10,-0.213589151081321,0.00160161633794316,-0.213275598354546,0.00222931168336754
"241",256,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","number of molts","3life_history",0,10,10,8.5,7.412,0.472,0.412,67,0.136965543,0.000617422,55.55882619,55.50272796,"F1",1,14,FALSE,"Daphnia carinata","8.5_0.472_10",2,5,"7.412_0.412_10",1,10,0.136965543255708,0.000617422022261306,0.137119719034255,0.000925916200378875
"242",257,37,"Akbar et.al","Plos One",2017,"Daphnia_pulex","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","number of molts","3life_history",0,10,10,8.173,7.409,0.354,0.353,67,0.098120862,0.00041465,71.22859395,64.75316848,"F1",1,14,FALSE,"Daphnia pulex","8.173_0.354_10",2,5,"7.409_0.353_10",1,10,0.0981208622683099,0.000414650262490332,0.09821466457766,0.000602307674429849
"243",258,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","number of molts","3life_history",0,10,10,8.5,8.147,0.472,0.382,67,0.042460652,0.000528276,55.55882619,65.79766594,"F1",0,14,FALSE,"Daphnia carinata","8.5_0.472_10",2,5,"8.147_0.382_10",1,10,0.042460651725486,0.000528275706636286,0.0426148275040327,0.000836769884753854
"244",259,37,"Akbar et.al","Plos One",2017,"Daphnia_pulex","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","number of molts","3life_history",0,10,10,8.173,8.173,0.354,0.647,67,-0.000219537,0.000814498,71.22859395,38.97205913,"F1",0,14,FALSE,"Daphnia pulex","8.173_0.354_10",2,5,"8.173_0.647_10",1,10,-0.000219537494942396,0.000814498188697338,-0.000125735185592356,0.00100215560063685
"245",260,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","total offspring","5reproductive",0,10,10,85.862,36.209,3.913,4.235,40,0.862853514,0.001576609,67.69666701,26.37784129,"F1",1,14,FALSE,"Daphnia carinata","85.862_3.913_10",2,5,"36.209_4.235_10",1,10,0.862853514466386,0.00157660939753549,0.862957359970612,0.00178436510931971
"246",261,37,"Akbar et.al","Plos One",2017,"Daphnia_pulex","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","total offspring","5reproductive",0,10,10,112.069,58.625,2.174,3.913,40,0.647749589,0.000483238,159.0384343,46.22204355,"F1",1,14,FALSE,"Daphnia pulex","112.069_2.174_10",2,5,"58.625_3.913_10",1,10,0.647749588644951,0.000483237585615453,0.647768404245756,0.000520870911385653
"247",262,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","total offspring","5reproductive",0,10,10,85.862,63.793,3.913,3.505,40,0.297050797,0.000509635,67.69666701,56.15147108,"F1",0,14,FALSE,"Daphnia carinata","85.862_3.913_10",2,5,"63.793_3.505_10",1,10,0.297050796811937,0.000509635117952105,0.297154642316163,0.00071739082973633
"248",263,37,"Akbar et.al","Plos One",2017,"Daphnia_pulex","invertebrates","1maternal","F1","F1","2juvenile","3adult","high ca","control","low ca","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","total offspring","5reproductive",0,10,10,112.069,85.518,2.174,3.913,40,0.270302006,0.000247019,159.0384343,67.42544512,"F1",0,14,FALSE,"Daphnia pulex","112.069_2.174_10",2,5,"85.518_3.913_10",1,10,0.270302005898469,0.000247019088480942,0.270320821499274,0.000284652414251142
"249",264,37,"Akbar et.al","Plos One",2017,"Daphnia_pulex","invertebrates","1maternal","F1","F1","2juvenile","3adult","low ca","natural factor","high ca","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","body length","2morphological",0,10,10,1.258,1.236,0.152,0.079,32,0.018168492,0.001869582,25.53366686,48.26891248,"F1",1,14,FALSE,"Daphnia pulex","1.258_0.152_10",1,10,"1.236_0.079_10",1,10,0.0181684920812172,0.00186958216108971,0.0181684920812172,0.00186958216108971
"250",265,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","low ca","natural factor","high ca","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","body length","2morphological",0,10,10,1.809,2.096,0.169,0.096,32,-0.146925068,0.001082944,33.02387235,67.35908512,"F1",1,14,FALSE,"Daphnia carinata","1.809_0.169_10",1,10,"2.096_0.096_10",1,10,-0.146925067589306,0.00108294374353541,-0.146925067589306,0.00108294374353541
"251",266,37,"Akbar et.al","Plos One",2017,"Daphnia_pulex","invertebrates","1maternal","F1","F1","2juvenile","3adult","low ca","natural factor","high ca","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","neonates at first clutch","5reproductive",0,10,10,7.483,7.397,0.401,0.287,23,0.011627583,0.000437762,57.571495,79.51514524,"F1",1,14,FALSE,"Daphnia pulex","7.483_0.401_10",1,10,"7.397_0.287_10",1,10,0.0116275827812782,0.00043776158842953,0.0116275827812782,0.00043776158842953
"252",267,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","low ca","natural factor","high ca","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","neonates at first clutch","5reproductive",0,10,10,5.883,9.882,0.578696812,0.632455532,23,-0.51836908,0.001377781,31.36345461,48.20487805,"F1",1,14,FALSE,"Daphnia carinata","5.883_0.578696812_10",1,10,"9.882_0.632455532_10",1,10,-0.51836907981296,0.00137778100238423,-0.51836907981296,0.00137778100238423
"253",268,37,"Akbar et.al","Plos One",2017,"Daphnia_pulex","invertebrates","1maternal","F1","F1","2juvenile","3adult","low ca","natural factor","high ca","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","number of molts","3life_history",0,10,10,8.76,9.181,0.368,0.501,26,-0.047000878,0.000474317,73.43995839,56.53643191,"F1",1,14,FALSE,"Daphnia pulex","8.76_0.368_10",1,10,"9.181_0.501_10",1,10,-0.0470008778362564,0.000474316595795749,-0.0470008778362564,0.000474316595795749
"254",269,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","low ca","natural factor","high ca","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","number of molts","3life_history",0,10,10,6.524,7.576,0.763,1.289,26,-0.150261198,0.00426777,26.37943862,18.13272951,"F1",1,14,FALSE,"Daphnia carinata","6.524_0.763_10",1,10,"7.576_1.289_10",1,10,-0.150261197832637,0.00426776992635006,-0.150261197832637,0.00426776992635006
"255",270,37,"Akbar et.al","Plos One",2017,"Daphnia_carinata","invertebrates","1maternal","F1","F1","2juvenile","3adult","low ca","natural factor","high ca","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","time to first brood","3life_history",1,10,10,6.909,7.659,0.418,0.408,26,0.103015388,0.000649918,50.99352633,57.91459732,"F1",1,14,FALSE,"Daphnia carinata","6.909_0.418_10",1,10,"7.659_0.408_10",1,10,0.103015388275902,0.000649918230242273,0.103015388275902,0.000649918230242273
